"[46.2138054, -119.161041]",,1226031
"[39.9509734, -83.8366958]",,1229006
"[35.1030501, -106.5171626]",,1230313
"[30.2093794, -95.75078150000002]",,1230966
"[40.5860069, -73.9418603]",,1232363
"[45.6230476, -106.6666984]",,1237047
"[36.9860582, -120.6265722]",,1240551
"[32.5849881, -93.69275309999999]",,1242306
"[33.8226751, -87.29167129999999]",,1247463
"[34.4525009, -112.4529878]",,1249353
"[26.9636401, -80.1121493]",,1252070
"[26.9483512, -80.0843529]",,1252076
"[33.5442781, -84.23380929999999]",,1255392
"[31.3224044, -92.4343035]",,1255570
"[44.0881158, -75.8071525]",,1257453
"[36.7281154, -91.8523711]",,1264226
"[32.5359683, -85.8932923]",,1264765
"[28.5141606, -81.444379]",,1266918
"[33.9334088, -116.9734685]",,1267179
"[40.3745363, -76.30273179999999]",,1269656
"[37.70405239999999, -97.3138554]",,1273146
"[25.9739925, -97.33005299999999]",,1277682
"[42.3812067, -88.13981799999999]",,1280579
"[35.8546039, -77.0555114]",,1282798
"[39.0747341, -94.4542311]",,1190455
"[38.3591901, -121.422761]",,1191846
"[30.2357577, -92.18540349999999]",,1193817
"[36.2452673, -85.5406209]",,1193866
"[44.0172035, -103.8340897]",,1195635
"[41.7805099, -87.603826]",,1197137
"[37.9538109, -121.9643745]",,1197838
